0	Obviously , we ca n't last longer than the rest of the universe .	last	5	0
351	 ( I reserved the right to revise this opinion later . )	reserved	3	0
352	I 've heard there are a number of stages of grief and shock ; I guess I was working my way through them .	guess	15	0
353	Setting an arm on my shoulder , he said , Nathan , what you see here might be frightening , but those things you saw are people just like you .	be	17	0
354	Ray , he shook his head , and broke the quiet he 'd held most of the evening .	held	13	0
355	You do n't see a meaning because there is no meaning , she said .	see	3	0
356	But troubled times , with their great changes and social upheavals , gouge out and continue to deepen an unbridgeable gulf between the generations , making of them two different worlds .	deepen	17	0
357	Instead , it looked like we were in the red - light district : women who probably wanted more than our money eyed us from the alleys .	were	6	0
358	I could n't tell what the thoughtful look on her face meant .	meant	11	0
359	After all , early in the movie he discards the possibility that playing violent video games and watching violent flicks can cause violence - - because Canadians like , and Japanese positively love , those .	love	32	0
360	I wondered why , if he had such an unpropitious outlook , he had n't tried to change his situation .	had	6	0
361	In the excerpt from said interview , we can see that it is from March .	said	4	0
362	In poor areas , the highly profitable drug business obviously is often seen as the last resort .	is	10	0
363	There were n't . )	were	1	0
364	My mind began to dissipate , but then I felt the pain withdraw and a lifeless voice said , This ones blood isnt worth drinking .	isnt	22	0
365	It is probably correct that their primary reason for not doing so was to save money , not to piss off the victims of Colubmine .	is	1	0
366	I want to know .	know	3	0
367	At this point , we have removed ourselves so fully from quotidian human existence that we are understood to be fictional .	have	5	0
368	Fact : Adrienne intimidated me .	intimidated	3	0
369	It is intuitively obvious that guns do not actually cause violence - - but it is equally intuitively obvious that they make the violence that is committed more deadly .	is	1	0
370	A defense of Michael Moore and Bowling for Columbine ( Op - Ed ) By Eloquence Wed Aug 13th , 2003 at 09 : 00 : 09 AM EST This is an open letter to David Hardy , author of Bowling for Columbine : Documentary or Fiction ?	is	30	0
371	Chip 's memories of 1990 were of Tudor dramas , interminable futile rights with Tori Timmelman , a secret unhealthy involvement with certain texts of Tori 's that illustrated the dehumanizing objectifications of pornography , and little else .	illustrated	28	0
372	People from each townwork , shop , eat , and socialize in towns separate from their own , making each town strongly dependent on every othertown .	making	18	0
373	In the excerpt from said interview , we can see that it is from March .	is	12	0
374	I mean , I couldn t help noticing , said Ford , also taking a sip , the bodies .	noticing	7	0
375	Ray , he looked down at his hands , folded together in his lap , fingers interlaced .	folded	9	0
376	The somewhat inept editing of the NRA press release has led some viewers to wrong conclusions , which is unfortunate , but Moore 's critics have no interest in viewing the matter fairly .	is	18	0
377	>Hotel California Fact : Sound is a vibration .	is	5	0
378	That was all .	was	1	0
379	Behind it lie the night clubs .	lie	2	0
380	He turned in his seat , so that he was directly facing her , and said in a less harsh tone : At a formal dinner once a professor of some science or other , wanting to make small - talk , had pointed out a few insects gyrating above a candelabra .	facing	11	0
381	So , I 'm on a ship now ?	'm	3	0
382	Would n't we know it if we were part of a rebellion ?	know	3	0
383	Ratherthan try and come up with some sort of scenario , the USWA simply ignored what was going on in Youngstown , hoping thatperhaps the problem would resolve itself , or at least not spread any further than it already had .	hoping	22	0
384	It was natural that a small town hodza could not maintain what a Grand Vezir had founded and which historical events had sentenced to disaster .	sentenced	22	0
385	All the fine food and the ornamental lighting , it had to be exorbitantly pricey to maintain .	had	10	0
386	The Holy See will be disassociating itself from you .	disassociating	5	0
387	We 'll see how it flourished in every age throughout world history , and we 'll start to ask why .	flourished	5	0
388	If we only had a human on our staff , we could have done so ages ago and sold it off , but we have no such luck .	have	12	0
389	It tells viewers : Aha , this is the person we are talking about .	is	7	0
390	The events that would follow this date ( known as Black Monday ) are seen by the people who witnessed them either as stories of great courage and determination or as monuments to human failure and false hope .	seen	14	0
391	I do n't wish to be reminded of how old I actually am .	wish	3	0
392	Even after the fighting stopped more than a decade later , the country was not stable .	was	13	0
393	The potatoes were light and un - greasy ; the flavors were perfectly balanced ; the chicken was juicy and rich ; and let 's be honest here , I 'm always happier eating dead animals when I know they 've lived a good life .	lived	41	0
394	Under the wise reign of Solomon , the city flourished as the capital of an empire that stretched from Damascus to the Red Sea and controlled the trade routes from Egypt to Phoenicia .	stretched	17	0
395	That displeased the devil who envied man this gift of God .	envied	5	0
396	Every day she endeavored to cleanse the boys ' diction , smooth out their manners , whiten their morals , brighten their attitudes , and every day she faced another pile of dirty crumpled laundry .	endeavored	3	0
397	These people do not feel the need to express sympathy , or to think about ways to avoid such incidents , but they feel the need to assert their rights and to look for quick , simple answers - - as Busch states , gun owners wanted to hang [the child] from the highest tree .	feel	4	0
398	The universe as we know it wo n't be the same .	be	8	0
399	At the top was one door .	was	3	0
400	The events that would follow this date ( known as Black Monday ) are seen by the people who witnessed them either as stories of great courage and determination or as monuments to human failure and false hope .	known	8	0
401	, 2010 By the time I got to Asheville , I was nearing the end of my journey and the bottom of my wallet .	was	11	0
402	The stillness of the room contributed , as did the view .	did	8	0
403	The problem was that British strategists , who were fighting the Ottoman Turks in 1917 , had secretly promised the lands to their World War I Arab allies .	was	2	0
404	But it makes a valid claim which you ignore entirely : That the strategy to promote gun rights for white people and to outlaw gun possession by black people was a way to uphold racism without letting an openly terrorist organization like the KKK flourish .	was	29	0
405	The Arab National Fund , created in 1931 by wealthy Arab families to purchase land for displaced peasants , was ineffective .	was	19	0
406	The second time this happened , the Lieutenant - Colonel summoned the interpreter and told him that if it happened once more , even in the mildest form , he could expect the immediate application of the paragraph of the Regulations relating to such repeated cases of serious insubordination .	relating	41	0
407	Unemployment is low in comparison with surroundingtowns , and the streets are clean and well kept .	are	11	0
408	He took us to the door of a building like a short pagoda that had a sign hanging over it showing a face with hands uplifted , like a saint under G ds light , and handcuffed .	handcuffed	36	0
409	So what he had experienced in the other car , her brother 's car , the night he had returned exhausted and bewildered from his nightmare years in the stars had not been the unbalance of the moment , or , if it had been , he was at least twice as unbalanced now , and quite liable to fall off whatever it is that well - balanced people are supposed to be balancing on .	balancing	73	0
410	In a few minutes , we were back to the first door wed knocked on in this town and Dvorov himself was greeting us .	were	6	0
411	Tonight was for observation .	was	1	0
412	Because it 's so much fun to do so ?	's	2	0
413	The drama that underlies America 's story , the high drama that is upping and leaving - and the energy and cruelty that rapturous drive demands .	underlies	3	0
414	To those who said that they had a feeling soap wasn t found in mines , the Captain had ventured to suggest that perhaps that was because no one had looked hard enough , and this possibility had been reluctantly acknowledged .	acknowledged	40	0
415	However noncommittally Arthur grunted , the man seemed determined to talk to him .	determined	8	0
416	They publicly supported Arab complaints that Jews were driving Arabs off the land .	supported	2	0
417	The recycled air tasted sweet in my mouth , and all thoughts that crossed my mind were cheap metaphors about life - giving substances and how breathing was like sex , only better .	was	27	0
418	For an occasional change he adds that most of all he detests his immortality and his incredible fame .	detests	11	0
419	McCollum ( PR person ) : I guess I do n't see that specific connection because the missiles that you 're talking about were built and designed to defend us from somebody else who would be aggressors against us .	guess	7	0
420	Inside was a dark room that looked like a storage space for DJ equipment .	looked	6	0
421	That sweet , small nose , and her soft lips – shed kiss well , I should think , if gently .	think	17	0
422	You would n't believe half of the shit I 've seen , even when I was straight .	was	15	0
423	The black door opened as we came up to it , and a pale man opened the door .	came	6	1
424	For the next 19 years , Jerusalem was two cities .	was	7	0
425	We are n't special .	are	1	0
426	Most people in Struthers are either Orthodox or Baptist .	are	4	0
427	Moriah , on which it stood , where Abraham was called to sacrifice his son Isaac .	stood	5	0
428	After the first whoosh of the air being sucked away , there was lightning , but no thunder .	was	12	0
429	Opinions may vary on how tasteless it was for Heston to hold a pro gun rally on the location of the nation 's youngest school shooting months after the fact , but this sequence of Bowling is without doubt the most unfair to Heston .	is	36	0
430	Clearly , it was a high - end model .	was	3	0
431	Taste , hearing and touch became a single blur , and I do not know if my eyes were open .	were	18	0
432	The General Grant was rigged with three masts , giving a large capacity for sails , and thus materially aiding the steam power .	rigged	4	0
433	It looked like we were in the back of a nightclub .	looked	1	0
434	The last thing on my mind was spending money : it was beautiful outside , and there were free things to do everywhere .	were	17	0
435	For , though your accusations were ill - founded , formed on mistaken premises , my behaviour to you at the time had merited the severest reproof .	merited	23	0
436	Statistics are Moore 's weakest point , and it is surprising that his critics do n't dwell on them longer .	dwell	16	0
437	The fingers were fat to the first knuckle and from there tapered to the tip : her mother s hands , I realised .	tapered	11	0
438	In reality , what Moore describes here is the most vivid example of what can only be called wage slavery I have ever seen , to the detriment of families .	is	7	0
439	Nepthys could hardly believe her .	believe	3	0
440	Gide , whose own Journal overlaps for many years with Renard s , complained ( perhaps rivalrously ) that the latter s was ‘ not a river but a distillery ; That 's what he had surmised , but hearing her say it lent this moment , this day , even more significance .	overlaps	5	0
441	The greatest danger looms for dogs when they 're taken out to perform their physical needs , number one and two .	looms	3	0
442	The stake went down , there was a blur , and then my hands were empty and I felt pain under my jaw .	were	14	0
443	 Scholars speculate that Shalim might have been an ancient Semitic deity of peace , for the name resembles the modern Hebrew and Arabic words for peace : shalom and salaam , respectively .	resembles	18	0
444	I was one more scrap to weld onto the rest , one more stranded survivor who was found .	was	1	0
445	If Moore simply chose not to show how he revealed his identification to the salesperson , there is nothing fraudulent about that .	is	17	0
446	The gun homicide rates for the countries Moore mentioned , according to guncite , are : Japan : 0 .	are	14	0
447	Excuse me , I said , ignoring Nepthys warning look , but may I ask what is kept in these rooms ?	kept	17	0
448	The stone was as warm as human flesh now , and there was a sort of glow that might have been light or just the stones soft heat , I do n't know .	been	20	0
449	Passage across the bridge was not yet permitted , but they collected on both banks , especially on the right one where the market - place and the greater part of the town were , and watched the workers passing across it and how they worked at smoothing the stones of the parapet and the raised seats of the kapia .	permitted	7	0
450	Repeat it enough times , it 's just a sound .	's	6	0
451	But I somehow think that von Mitterer is , as usual , mistaken , overestimating these people .	overestimating	14	0
452	He did n't share how he knew exactly where the wrecks were , or why he saved some people but not others .	knew	6	0
453	The ship , it was odd and old , either so outdated or so heavily modified that I could n't tell what make it was , and somehow , the crew standing around me fit the same description , a singularly atypical amalgamation of folk .	fit	34	0
454	I started wondering again how reliable my guides credentials were .	were	9	0
455	Youngstown is thename of the major city area , but surrounding it on all sides are small communities which to the casual viewer areindistinguishable from the main city itself .	is	1	0
456	It is not explained what normally is supposed to mean , but that claim flatly contradicts the statement of the bank official in the film .	supposed	7	0
457	Hey , said a male voice , do you need some help ?	need	9	0
458	As it started to rise , a man with thick , scaled skin stretched across rippling muscles leapt on him .	stretched	13	0
459	Those of us who live permanently in this world tend to set up in places like this , where the human population is so overwhelming that they wont be noticed in the right corner , with the right protective spells .	is	22	0
460	When the buckets fell , she was at first only aware of a loud , metallic clang cutting through the music , and then she was deluged in warmth and wetness .	deluged	26	0
461	After a moment , Ray said , I do n't think so .	think	10	0
462	It looked like he was going to continue , but then he walked out the door .	looked	1	0
463	The Cyclades and the Sporades island chains were also included in this new state .	included	9	0
464	Only those of the Arrallin Insurrection inner team knew he was no common 'beta furry ' .	knew	8	0
465	When I had told her all that I could remember , she blinked her black lashes and said , I remember him .	remember	9	0
466	The last thing I remember , I was tearing down the corridors .	remember	4	0
467	The thing tending the cart reminded me of the caterpillar from Alice in Wonderland : it had the same opium - dream wise man quality Id always given the caterpillar .	reminded	5	0
468	I think that the person who stole the girl were looking for might be a vampire .	think	1	0
469	After the Flint rally comes a brief TV interview with Heston , where he is asked about Kayla Rolland ( again , clear evidence that the local media in Flint raised questions about the NRA 's presence ) , then an inteview with country prosecutor Arthur Busch , entirely ignored by critics of the film , who also mentions Heston 's presence as notable , and refers to the immediate reactions of people from all over America , gun owners/groups who , according to him , reacted aggressively to warnings of having guns accessible to children , much like spanking advocates react aggressively when anti - spankers point to a case of a child being killed or severely injured by a beating .	is	14	0
470	Slowly , laboriously , and with a million little clanking and creaking noises that he had learned to simulate , Marvin turned round to answer the summons .	learned	16	1
471	This is the seat of His Holiness the Sakya Trizin in the United States , a Tibetan Buddhist monastery established nine years ago .	is	1	0
472	The Save Our Valley Campaign also lacked one essential component : an actual concrete plan .	lacked	6	0
473	But lacking the means to enforce its decision , the United Nations was powerless to halt the fighting that erupted as the British withdrew their troops in 1948 .	lacking	1	0
474	Take it through analysis , if there is some benefit in it for you .	is	7	0
475	I realized that Rachel had disappeared without leaving a clue and I had no way to do anything but wait for her to show up – which , if she were in a situation where I should be doing something , would probably be never .	had	4	0
476	His silken fur , which would be tawny golden and striped with jet black bands , was dyed perfectly to a pure black , and his mane trimmed and thinned as to be indistinguishable from the rest of his coat .	was	16	0
477	There the Ark rested until it was placed in the Temple , built in approximately 960 b .	rested	3	0
478	The first law of thermodynamics states unequivocally that energy is always conserved , and therefore it can neither be lost nor renewed .	conserved	11	0
479	If the tree isnt around , the dryad isnt around .	,	5	0
480	Then I realized , someone must have noticed I had n't left , and was nice enough to send food my way .	was	14	0
481	This sounds more like a later correction for public relations purposes , but of course nobody questions the bank claims when they can be used against Moore .	sounds	1	0
482	As he rode from Versoie to London in Widsun s car , his godfather explained to him what he d be doing : compiling a report , or reports , that , in ways not yet entirely clear to him , assessed , abetted or advanced , or at least paved the way for the advancement of , the ( still largely prospective ) Empire Wireless Chain .	abetted	43	0
483	He was not daunted by the distance , I am sure .	daunted	3	0
484	There is nothing inaccurate whatsoever about the bank scene .	is	1	0
485	DuringWorld War II the rest of the world was hungry for Americas iron and steel products ; however , by the seventies noforeign nations needed to import steel in such large quantities .	needed	24	0
486	If anything , it is his own failure that he did not clarify what he meant with having a more mixed ethnicity .	meant	15	0
487	By all means view your own feelings dispassionately , if you feel you ought to , but that 's nothing to do with deciding whether ( Christ ) you 're in love .	view	3	0
488	This sounds more like a later correction for public relations purposes , but of course nobody questions the bank claims when they can be used against Moore .	be	23	0
489	We do n't know how or why he left .	know	3	0
490	The Byzantine Empire and the Coming of Christianity The Romans ruled a pagan empire , but the Aegean had an important influence on the early development of Christianity .	ruled	10	0
491	Fact : I was n't dead .	was	3	0
492	Much of the best Islamic architecture in the city was constructed in the Mameluke era , but the past thousand years had taken their toll : Jerusalem was unable to regain the prosperity it had enjoyed in earlier times .	was	9	0
493	None of this is true .	is	3	0
494	Israeli security officials believed that the murdered real - estate dealer was executed by plainclothes Palestinian Authority police .	believed	3	0
495	Who knows how long hell stick around ?	knows	1	0
496	It is by now well documented that the CIA tolerated crack sales in US cities to fund the operation of South American contras It is equally well known that the so - called war on drugs begun under the Nixon administration is a failure which has cost hundreds of billions and made America the world leader in prison population ( both in relative and absolute numbers ) .	is	1	0
497	He was wearing a sort of jacket …maybe blue velvet , I could n't tell in the dark , but it had ruffles at the throat , things like that .	wearing	2	0
498	The struggle bypassed most of the islands , although there was fierce fighting on Samos .	was	10	0
499	I was feeling calm and private that night .	was	1	0
500	I would attend afternoon dance classes , so that when the evening dances came around ( modeled after the historical social gatherings of several hundred years prior ) , I would be less of an embarrassment to myself .	modeled	16	0
501	Her arms and legs were wrapped in white linen up to her wrists and ankles , and soft , white leather boots held her feet .	held	22	0
502	Fact : Hell is other people .	is	3	0
503	I believe the fates of men are bonded one to the Other by the cement of wisdom .	bonded	7	0
504	You can try and try and try .	try	2	1
505	Sound travels as a mechanical wave through a medium , and in space , there is no medium .	is	15	0
506	Amy did n't blush , and I hoped that she did n't understand what Isis was saying .	hoped	7	0
507	Mahogany - black curly hair , cut short in the typical military style framed a careworn , dark - skinned face .	framed	13	0
508	However , with the city partitioned by fortifications and barbed wire , no Israeli or Jewish pilgrims were allowed to visit the Western Wall or other Jewish sites in East Jerusalem .	allowed	18	0
509	Leaning from the rough - hewn window of one building on our right was something with long , green hair draped across the seven gangly arms hanging from its windowsill .	hanging	26	0
510	Maybe a better question is , does anyone ever come back ?	is	4	0
511	I do n't know …hey , what about the nature spirits , things like that ?	know	3	0
512	Here is Grandpa astride a motorbike in 1912 , with Grandma perched on the back ; Who are you that go prowling about at this hour of the night ?	perched	11	0
513	Maybe it was her curiosity , asking a question I should have asked long before , that turned the conversation serious ; maybe there was just something special about that evening .	was	2	0
514	Great Grandfather , he said , It applies to us !	applies	7	0
515	The only thing that Moore compressed is the timeframe .	is	6	0
516	11 ) Heston 's allegedly implied racism .	implied	5	0
517	Even the official quoted by Moore blames the welfare to work program , knowing full well that the drug issue is a red herring .	is	20	0
518	Thank you for doing business at our house , and I hope to see you again !	hope	11	0
519	His silken fur , which would be tawny golden and striped with jet black bands , was dyed perfectly to a pure black , and his mane trimmed and thinned as to be indistinguishable from the rest of his coat .	dyed	17	0
520	The speed of sound in dry air at twenty degrees Celsius or sixty - eight degrees Fahrenheit is three hundred and forty - three meters per second , or one thousand one hundred twenty - five feet per second .	is	17	0
521	The NRA was fully aware of the scandal it would cause through its rally and decided to push on because they believed to have enough media support to successfully do so .	believed	21	0
522	Well , Signora Toffana sympathised with those poor women and sold them some liquid in a bladder .	sympathised	4	0
523	He really stood out .	stood	2	0
524	I imagine that people do not come here for unimportant reasons .	imagine	1	0
525	I owe you one .	owe	1	0
526	It must have been wishful thinking .	have	2	0
527	Although She resembled a human being , She had more in common with the phantoms that populated my dreams : not at all like someone I might run into on the street .	populated	16	0
528	All these things I do , they 're just to pass the time until I die .	're	7	0
529	Amy , still holding my hand , smiled .	holding	3	0
530	People outside of the area had no personal investment in themills , and so it was difficult to convince anyone from out of the county to contribute funds .	was	15	1
531	God , the vertical game , intersects with Death , the horizontal one , making up the biggest puzzle of all .	intersects	6	0
532	You 're the one who 's made me suffer and waste my life , and you 're the reason I 'm going to kill myself , right here . '	waste	10	0
533	The New Palestinian Jew , they said , needed to be physically tougher than the brainy shopkeepers who had been trampled in Europe .	needed	8	0
534	The most shameful part of the ongoing attacks against Moore is that these answers have been all but ignored by his critics .	is	10	0
535	Fact : I was n't sure I wanted the dream stage to end .	wanted	7	0
536	A couple of them remembered seeing her leave , but none of them had seen the thin man with her .	had	13	0
537	Such a relief to never again hear my crewmate Jesse natter about his girl back on Earth and that all - expenses - paid vacation - for - two she won last time he was on leave .	was	34	0
538	It is the typical right - wing reaction which looks for simple answers that do not contradict the Republican mindset .	is	1	0
539	When she did n't move , I knelt down and put a hand to her brow .	put	10	1
540	For a woman in love , even when she has lost all her illusions , cherishes her love like a child she has not been destined to bear .	cherishes	15	0
541	A couple people staying in their rooms , even if you switch out the people , wo n't make a difference .	make	18	0
542	The workers decided they needed to do something to save their city , and so theymobilized in a variety of ways .	needed	4	0
543	What 's the difference between that mass destruction and the mass destruction over at Columbine High School ?	's	1	0
544	We arent quite what youd expect from reading the Grimms .	arent	1	0
545	However , although traffic is heavy between each separate district , each area has its own distinct culturalethnicity , educational system , heritage , history , and even food .	has	13	0
546	Most importantly , the problem in Youngstown was a nationwide problem .	was	7	0
547	I agree with Ani Kunga to some extent - - only so much can be known about the mind from external observation .	known	15	0
548	Im a sucker for that , and she knows it .	knows	8	0
549	He stood in front of a blue light , so I could n't see him clearly , but what I saw was memorable .	stood	1	0
550	I mean , he is kinda tight about that stuff .	mean	1	0
551	For all his accomplishments , Herod was nevertheless hated by his subjects ; he taxed , he tortured , and he ordered the massacre of male Jewish infants in an attempt to do away with the heralded Messiah .	hated	8	0
552	Captain 's cohort , she had a glass of orange - brown liquid in one hand ; it might have been orange juice and some kind of berry liquor .	had	5	0
553	Their chances are small , however , as their arguments rely on polemic , exaggeration and misrepresentation - - in other words , on the same techniques which they accuse Moore of using .	rely	10	0
554	When I asked her if she 'd ever seen them – before I was old enough to stop believing , I mean – she would always look sad and tell me , No , not since the family came to America has anything happened to us .	was	13	0
555	Even Lockheed did not believe the public to be that gullible .	believe	4	0
556	In a weaker sense , the same message is projected to American children , who grow up being told that it is not acceptable to be violent to one another , but who simultaneously have to endure corporal punishment and media messages about how the enemies of freedom are punished .	have	34	0
557	It was a black baseball cap that read Dead Can Dance in gold across the front .	read	7	0
558	One popular theory compares Zionism 's imperative to acquire land to the American idea of Manifest Destiny ( that it was the United States ' God - given right to rule from coast to coast ) .	was	20	0
559	We 're all going to die , so what better thing to do than enjoy the time we have ?	have	18	0
560	He has a real ear for it .	has	1	0
561	In this case , Hanlon 's Razor can be applied to Heston - - he is probably not racist , but incompetent .	is	15	0
562	She sidled up to me as I was scooping little round crackers and what appeared to be a baked cilantro cream dip onto a plate .	appeared	14	0
563	I could talk about Asheville for weeks , but it 's time to move on .	's	10	0
564	McCollum understands it this way - - otherwise he would protest against the plant being mischaracterized .	understands	1	0
565	Thousands of people arrived with little more than the clothes they wore , putting great strain on the resources of the islands .	wore	11	0
566	This is a common technique , but because conservative readers are not familiar with the basics of filmmaking , they believe critics who claim that he is distorting the interview .	is	1	0
567	Aging is relative , anyway .	is	1	0
568	West Jerusalem , separated from the rest of the new Jewish nation , held out under siege for several months until Israeli forces secured a land corridor connecting the city to the coastal areas .	held	13	0
569	If there 's nothing you can do , why are you unhappy ?	are	9	0
570	As he did , his neck stretched in a strange way and I noticed several thin lines , like wrinkles , running across the sides of his neck .	running	21	0
571	It was the brain , mostly ; the amount of information the machine had to process to be able to function at the level it did ate up a lot of resources .	was	1	0
572	In outrage , the Jews began a second revolt against Rome , led by Simon bar Kochba .	led	12	0
573	If shes in trouble , I want to find her , wherever she is .	want	6	0
574	On the bed was a small , ratty man .	was	3	0
575	Let s not schedule another one .	schedule	3	0
576	Love - ins , raves , gatherings where society is put on hold and humans open themselves to emotion : that is where entities from this world tend to go when they cross over , and that is where Rachel met someone from this world .	is	9	0
577	When I was done mentally exclaiming over my impossible rescue , I looked around .	was	2	0
578	That it is , Nepthys assured her .	is	2	0
579	This is perhaps the criticism repeated the most often , and it also the most inaccurate .	is	1	0
580	After watching my ship tear apart , after spending a good twenty - three hours floating in silence in the wreck , wondering whether I was currently facing stars belonging to the constellation Libra or the constellation Orion when those stars were viewed from Earth , wondering what it felt like to suffocate , and after the feeling that yes , I was in fact going to die alone in space had sunk in , it took time for that feeling to dissipate .	felt	49	0
581	You could say I m more differed from than differing .	differed	6	0
582	They packed the baggage space with two suitcases of personal effects , two bags of food , and a rolled - up blanket in a fresh plaid cover with a pillow - after all , she opined , they could n't sleep in the same one that poor girl .	opined	36	0
583	Knowledge and intuition worked together in him , complementing each other in a magical way .	complementing	8	0
584	Everything to fade away , lost as dust and scattered atoms between the stars , and every one of us to be left as alone as the moment we were born .	lost	5	0
585	In any case , at no point does Moore make a false statement , in contradiction to claims by critics that his documentary is full of lies .	is	23	0
586	The people hoped for something or were afraid of something ( in actual fact some hoped while others feared ) and looked on everything in the light of those hopes and fears .	feared	18	0
587	Its only light came from a dying candle on the desk whose spark etched shadows in the roughly planked walls .	came	3	0
588	It was Dvorov .	was	1	0
589	In his mind the Universe still divided into two parts - the Earth , and everything else .	divided	6	0
590	While Ruth was fortunate that her son was toilet - trained , she was nonetheless exasperated that there were toilets the boy did n't dare sit on .	exasperated	15	0
591	Amy did n't blush , and I hoped that she did n't understand what Isis was saying .	understand	12	0
592	Sure , the ship was spacious .	was	4	0
593	All the methods built off the idea that you are in control : anger is an emotion , and you can change your emotions .	are	9	0
594	My real name is a little more ethnically appropriate , but we do n't toss those around in this place .	is	3	0
595	He endeavoured to emphasize his own merit in the fall of the Novi commander , without exaggerating it , so as not to offend the captain in Croatia and the others who had contributed to it .	endeavoured	1	0
596	It depends what transpires from the meeting , said Zarniwoop .	depends	1	0
597	The Hasmoneans ruled until Pompeys Roman legions arrived in 63 b .	ruled	2	0
598	How could he even think about blaming poverty and forced labor programs for anything bad that happens ?	think	4	0
599	Nathan , I told you : my family owes yours a debt .	owes	8	0
600	Fact : Some places are timeless .	are	4	0
601	I smelled her perfume , the treasured natural odour of her and the light , flowery scent she favoured , but I detected something else too ; Griefs had been assuaged , if only by time , joys had hardened into habit , her body had cured its own minor maladies .	favoured	18	0
602	The natives are still here , but so is everyone else .	are	2	0
603	So when my shuttle malfunctioned and the airlocks did n't keep the air in , I heard nothing .	keep	10	0
604	I know your family .	know	1	0
605	The first words they said to me meant nothing .	meant	7	0
606	This is naive to the extreme - - Heston would not be president of the NRA if he was not kept up to date on the most prominent cases of gun violence .	kept	20	0
607	Jerusalem grew , surrounded with a formidable wall and defended by towers beside the Jaffa Gate .	surrounded	3	0
608	I was more dismayed , elsewhere in Enright s book , to come across the following quotation Forge modern demons for modern man .	Forge	17	0
609	He did n't share how he knew exactly where the wrecks were , or why he saved some people but not others .	were	11	0
610	urine and perfume , so richly commingled that the result resembled bad meat .	commingled	6	0
611	We did n't pick up many passengers - just the select , special few , scattered here and there between the stars .	scattered	15	0
612	It wont refill your blood supply , but while thats in your system , you wont even need blood .	need	17	0
613	It would be a great help to us .	be	2	0
614	We have a lot of work ahead of us , and its best to start now .	have	1	0
615	Jerusalems physical existence as a spiritual city seemed finished , but its spiritual power for Jews , and for the struggling new Christian religion , remained .	seemed	7	0
616	His was closely cut , with a stylish flair that accented the handsome angles of his cheekbones and jaw - line .	accented	10	0
617	I 'm Sarah , and this is Alexis - you must be the new pickup .	is	6	0
618	Dixon liked and revered him for his air of detesting everything that presented itself to his senses , and of not meaning to let this detestation become staled by custom .	revered	3	0
619	History is never altered you see , it just fits together like a jigsaw .	altered	3	0
620	My girlfriend has disappeared , I do n't even know where to start looking , and I need help !	need	17	0
621	As long as I looked at it , it did n't reveal any magic sparkle or glow .	looked	4	0
622	He did n't need to do this since his body was supplied with the peculiar assortment of gases it required for survival from a small intravenous device strapped to his leg .	required	19	0
623	He had been at this savior business longer than any of us .	been	2	0
624	Virtually every child psychologist knows that mother/child bonding is essential for the development of empathy and social abilities , the awareness of the consequences of one 's actions , and the learning of conflict resolution by non - violent means .	is	8	0
625	A new school of Jewish historians is more critical of the dislocations caused by Jewish land acquisition , and concludes that it was not always fair .	is	6	0
626	I stopped eating halfway through , not because I was full .	was	9	0
627	Inside , the space opened into a wide , square chamber mirrored and so dark that it could have been any size .	been	19	0
628	To the right loomed the Palace of the Tribunal , the lush papal residence rivaled only by Versailles in its baroque embellishment .	rivaled	14	0
629	Concerning the Georgetown Hoya interview where Heston was asked about Rolland , you write : There is no indication that [Heston] recognized Kayla Rolland 's case .	is	16	0
630	Did it truly matter what the ship 's origin was and why Jefferson had saved me , if now , I was content ?	was	9	0
631	He has lovely manners , Nepthys , despite his poor taste in hats .	has	1	0
632	Our cuisine salutes our love of Southern traditions at the table , but like the good people of Asheville , marches to its own drum .	like	13	0
633	Baley found himself goggling at the size of the rooms and the way in which space was so carelessly distributed , but was thankful for the feel of the conditioned air .	goggling	3	0
634	The Bible tells us that the cruelty and impiety of the rulers of both kingdoms aroused the fury of the great Prophets .	tells	2	0
635	Poverty is frequently portrayed as natural , and the poor in America are seen by conservatives as VCR - owners who are just too lazy to work .	are	12	0
636	There is What We Know ( or think we know ) To Be The Case , there is What We Believe To Be The Case ( on the assurance of others whom we trust ) , and then there is How We Behave .	Believe	20	0
637	Jonston subdivides his chapter on the horse under twelve headings : name , anatomical parts , habitat , ages , generation , voice , movements , sympathy and antipathy , uses , medicinal uses .	subdivides	1	0
638	Ray , he said , If we last forever , if our eyes are the last eyes watching as the stars blink out , it wo n't mean a thing to us .	mean	27	0
639	A man standing on a brightly dressed dais before the building which clearly dominated the square was addressing the crowd over a Tannoy .	dominated	13	0
640	It seemed like tonights darkness was small and personal , cupped hands offering a place for two , not the burning , open darkness of a rave .	seemed	1	0
641	It is the second intuition which gun rights groups like the NRA seek to obscure using fraudulent data by the likes of John Mary Lott .	is	1	0
642	WHAT DATA DO YOU REQUIRE ? '	REQUIRE	4	0
643	No , I meant , where 's the ship going ?	's	6	0
644	abhorred terror in all its forms .	abhorred	0	0
645	But lacking the means to enforce its decision , the United Nations was powerless to halt the fighting that erupted as the British withdrew their troops in 1948 .	was	12	0
646	And accompanying the bell , I saw a light .	accompanying	1	0
647	…I thought as much .	thought	1	0
648	In a moment he said , without quite succeeding in keeping the plangency out of his voice : For the moment society seems keen to bind itself against such temptations , to place a moratorium on cloning or germline gene therapy and strict limits on embryonic research , to forego the medical possibilities in exchange for not risking the horrors of the unknown .	forego	49	0
