I mean , we might have a lot of work ahead of us .”Are you kidding ?	have	5	1
5 ) You write : " Having created the desired impression , Moore follows with his Heston interview . "	write	3	0
Cleopatra was a member of this famous ruling clan .	was	1	1
If we muff this case , it 's a big , long step toward the point where we can stop looking forward to collecting our pension-tab booklets .	muff	2	0
But the ideas and mystique that have always made this an extraordinarily special place rise above the ebbing and flowing concerns of present-day Jerusalem as it continues to tug at the worlds attention into the new millennium .	continues	26	1
A couple people staying in their rooms , even if you switch out the people , wo n't make a difference .” He dropped the pecans back into the dish , one by one .	make	18	1
In the same way , though the analogy is inverted , language sets itself the task of restoring an absolutely primal discourse , but it can express that discourse only by trying to approximate to it , by attempting to say things about it that are similar to it , thereby bringing into existence the infinity of adjacent and similar fidelities of interpretation .	approximate	33	0
Warrens Shaft , part of a Canaanite water system discovered by 19th-century archaeologists and open to visitors , might be the very tunnel infiltrated by Davids army .	infiltrated	23	0
He leaned forward and gripped the tapping tentacle .	gripped	4	0
Property owned by Arab refugees , who either fled war zones or were forced from their homes by the Israeli army ( another long-standing controversy ) , was also taken over by individual Jews or confiscated by the government .	taken	29	1
His bedroom was the simplest room of all - except where the dresser was garnished with a toilet set of pure dull gold .	garnished	14	0
I dont know how he couldve been heard over the music .”The two glanced at each other .	glanced	13	0
With her heightened awareness of how much she loved her only child , Ruth found herself sympathizing with Marion 's efforts not to love another child - since Marion had already lost two . "	sympathizing	16	1
Obsidian is a hard , vitreous volcanic rock , which could be fashioned into tools for cutting and stabbing .	fashioned	12	1
They had succeeded only in looking like fools and terrorizing his parents and idiot brother . "	terrorizing	9	1
Whenever he did people good or refrained from doing some wrong , he did it in the superstitious belief that the boy would be repaid ' .	repaid	24	0
I pulled the vial of liquid that hed been giving me from his pocket and ran to the altar .	giving	9	0
but the full scale of the problem is not always appreciated .	appreciated	10	1
The foundations of the world and the bases of life and human relationships in it have been fixed for centuries .	fixed	17	0
Now , will you tell me how you know my family , and how you happened to be driving by just now ?	know	8	1
Well , you might think , that s professional philosophers for you : too busy theorizing in the abstract to notice what station they re at , let alone what s going on in the non-abstract world the rest of us inhabit .	inhabit	41	1
Regarding the NRA website excerpt about the case and the highlighting of the phrase " 48 hours after Kayla Rolland is pronounced dead " : This is one valid criticism , but far from the deliberate distortion you make it out to be ; rather , it is an example for how the facts can sometimes be easy to miss with Moore 's fast pace editing .	is	20	1
D 'Avenat provoked him , maintaining that every nation and every faith , all who expected something , must direct their eyes to the all-powerful French Emperor and not to Russia , which the French would subjugate this very summer as the last European state which was not yet subordinate to them .	subjugate	36	0
Fache sprinted down the Grand Gallery as Collet 's radio blared over the distant sound of the alarm .	sprinted	1	0
That does n't answer my question ,” she said .	said	8	0
God , praise and honour to Him , has given us two things : to hold land and to dispense justice .	dispense	19	1
I saw people with skin stretched so tightly across their cheekbones that the corners had broken through – people whose cheekbones had horns growing from them , and people whose skin was gathered back like a ponytail .	broken	15	0
By virtue of my three feathers may the shutters slash and bang till morning , and John not be able to fasten them nor yet to get his fingers free from them .	fasten	21	0
The sky , cupping over squat buildings , was less yellow here , and stands were set up everywhere the way Id picture a market in the Middle East .	was	8	1
I called out to Amy to shut the door in case the vampire had any friends who might be trying to follow us .	called	1	0
We let him go .	let	1	0
Welch said after a moment , in a voice sharpened to excoriation by the intervening few miles of line , ' I 'd like to tell you that if you make one more attempt to interfere in my son 's or my affairs , then I shall have to ask my husband to take the matter up with you from a disciplinary point of view , and also that other matter of theâ € ¦ 'As for hunters as a whole , they further the goals of the wildlife manager , who seeks to protect populations of animals from becoming either so small that they are no longer viable or so large that starvation and disease can threaten the population as a whole .	further	83	0
The latter is the kind of media propaganda that was used to unleash a genocide in Rwanda in 1994 , which killed 800 ,000 people .	killed	21	0
I didnt imagine that Nepthys had done it , and it wasnt without alarm that I ran after him .	imagine	2	1
He did not want to ask anyone in the market , considering that for a long time past there had been no one with whom a sensible man could consult or converse reasonably , since all the people had either lost their senses and their reputations or were just as embittered and confused as he himself was .	consult	29	1
He tossed it to me , and I just barely had it open before I saw the vampire again , turning to face me .	tossed	1	0
And blown up a few military installations .	blown	1	0
Pilgrims came from all over the Roman ( and , later , Byzantine ) Empire during the following centuries , but the prosperity they brought lasted only until 614 , when Persian armies overtook Judea and reduced Jerusalem to rubble again .	overtook	33	0
I set off , pulling on the rope , my breath panting , my heart racing the higher I go .	panting	11	1
We talked to a kid who was on duty at the dock , and , to the best of his recollection , Randy docked on either March 24 or March 25 , and was never seen again .	docked	23	0
He would furnish what testimonials he could for any application Dixon might make for a new job , provided it were outside the city .	furnish	2	0
People exchange because they have needs , and they exchange precisely the objects that they need ; but the order of exchanges , their hierarchy and the differences expressed in that hierarchy , are established by the units of labour that have been invested in the objects in question .	invested	43	0
Mistakes were made , and the church discovered the identities of four members , whom they captured and interrogated .	captured	16	0
They talked of his sister , his friends , his house , his fruit , of every thing but himself ; yet Elizabeth was longing to know what Mrs Gardiner thought of him , and Mrs Gardiner would have been highly gratified by her niece 's beginning the subject .	gratified	41	0
Old technology wasnot replaced , obsolete methods were not updated , and almost none of the industrys profits were being utilized to helpmodernize .	replaced	3	1
Mr Jennings appraised Mr Charlton , of the tax-lark , with interested swiftness .	appraised	2	0
Even when the conversation returned to lighter tones , as it soon did , I dwelt on Adrienne 's questions .	dwelt	15	1
Well , kid , what do you think ?	think	7	1
Lets go together , you know youll have fun once you get into it .” She bit the inside of her bottom lip , looking at me like I was breaking her poor , sweet heart .	get	11	0
As the name suggests , local leaders wanted toinstill the people of Youngstown with a fierce sense of urgency , driving them forward to confront steel companies andowners and help secure the future of the region .	wanted	7	1
I could talk about Asheville for weeks , but it 's time to move on .	's	10	1
So what 's our cargo , eh , captain ?” Zheng joked , leaning back in his chair with his glass of wine .	joked	11	0
The " visual of a billboard and a narration " is viewed by you as evidence that Moore is trying to somehow tie the two events together , when in reality , it is quite obvious that he does it to separate the introduction of Heston from his speech in Denver .	trying	19	1
The heads of those connected with the revolt , or simply those who were unlucky , were exposed on stakes placed around the blockhouse and their bodies thrown from the bridge into the Drina if no one appeared to ransom the headless corpse .	ransom	39	0
He didn t need to do this since his body was supplied with the peculiar assortment of gases it required for survival from a small intravenous device strapped to his leg .	need	3	1
What if I were to tell you that the cabbage seed that produced this leaf was planted in dry sand three weeks ago , deprived of all water or nutrients , and harvested this very morning ? "	harvested	32	0
The next thing that comes out of your mouth is probably what shell respond to until we figure out how to put her back .”I was at a loss .	is	9	1
He set his glass down on an end table , steepled his fingers together .	steepled	10	0
One of the police officers later told me that before they called me , they had fired a cracker shell at the bear and did n't realize until it was too late that they had hit a tree and the shell had ricocheted back behind them .	ricocheted	42	0
The ship juddered , screamed , and lurched as each new bolt of stunning energy was delivered or received .	received	18	0
Then I heard Nepthys shout , Nathan !	heard	2	0
Walking through an alley with rubbish piles that occasionally skittered from one wall to the other , he did not inspire confidence .	inspire	20	1
the captain keeled over like a felled tree .	keeled	2	0
These tough ratings sat up in bed darning their socks , and insisted on hand-washing their own smalls , which they dried on washing lines improvised from string , suspended along the radiators .	darning	7	0
Sitting before the ban which was falling into dissolution before his eyes , he replied to all those who tried to dissuade him or pitied him :And now this formula encompassed for him more than he had ever imagined the world could contain .	encompassed	30	1
Had Moore wanted to make a propaganda film , he would have used other material : photos from America 's Emergency Rooms .	wanted	2	1
Never mind that in a regime that is controlled by warlords , it does not matter who is authorized to distribute the aid -- the ruling regional warlords will seize control of it and use it to their own advantage .	use	34	1
Lets not waste any more time .” She stood up and I followed her out to the street .	stood	8	0
I cut in .	cut	1	0
Just then the bus rounded a corner and slowed abruptly , then stopped .	rounded	4	0
After three days in the hospital , two days in jail , seven hours in the car , and six hours in the motel , Mark could barely restrain himself as they rambled through the woods .	rambled	32	1
I mean , sure , I 'd had my moment of elation when I had first realized I 'd been rescued , but it did n't sink in .	rescued	20	0
During the Civil War ,Youngstown played a vital role in supplying the Union army with iron products .	played	5	1
The end of Davids dynasty came in 587 b .c .	came	5	1
WE LOSE !	LOSE	1	0
Night comes quickly here ,” said Nepthys quietly as he came out behind me .	comes	1	1
That it came from the engines , that when you built a luxury cruise ship you damped or masked every sound the engines made , one after another , right down to the lowest audible frequency and even lower , but you could n't go all the way to zero .	damped	16	1
She 'd probably brushed her teeth and rolled the tube of toothpaste up from the bottom before replacing it in the cabinet above the sink that had not one single water spot .	brushed	3	0
Catherine Baker Martin peeped around the curtain and saw the man trying to put the chair into the back of the truck .	peeped	3	1
When we got there , another pale servant was waiting for us with a box of dark stained wood .	waiting	9	0
She was indistinguishable from the countless others in her trade teeming through London 's lowlife .	teeming	10	1
I have even stressed the other fact that everything which man by tradition venerates and reveres , does not represent an absolute ethical value , but is sacred only within the frame of reference of one particular culture .	venerates	13	1
And so young Bill Norton had found himself bowling along , at an exhilarating hundred kilometres an hour , while he furiously shovelled precious coal into the firebox of a locomotive that looked two hundred years old , but was actually younger than he was .	shovelled	22	1
Until then , preserve your own life , and do not give away anything that would cause you regret .	give	11	0
No ,” she said , seeing his expression , that would make the stone rather useless .” Nevertheless , she gave me what I can only describe as an appraising glance” .	make	11	1
She felt only how Sally was being mauled already , maltreated ;To get that good at rebuffing a man 's attention she must 've had lots of practice , which was contradictory to what he 'd heard today .	rebuffing	16	0
Interactive fiction like video games , on the other hand , presents violence in a narrative context , which may very well desensitize participants to said violence , but no causative link has ever been proven .	proven	35	0
Her hands twitched and a drop of blood shook out , splashing on the crease of her thigh and hanging to one strand of the black hair between her legs .	splashing	11	0
Then I opened my eyes again and saw a girl lying in the street .	saw	7	1
Jerusalem grew , surrounded with a formidable wall and defended by towers beside the Jaffa Gate .	surrounded	3	1
Arthur snatched the tickets , and said thank you as sharply as he could .	snatched	1	0
It was all so fast .” She took a sip of her drink , plain water because , she had explained earlier , she had never liked the taste of alcohol , then fixed her gaze on me .	fixed	33	0
A warning shout from the Registrar 's Clerk had averted complete disaster , but he could still remember the look on the face of that figure , stiffened in the shape of a letter S .Forbid the transfer of metal abroad , or its utilization for other ends than that of coinage , and impose customs duties such that they enable the balance of trade to be always positive ; encourage the importation of raw materials , prevent as far as possible that of manufactured goods , export manufactured products rather than the commodities themselves whose disappearance leads to famine and causes the rise of prices .	averted	9	0
Half a million civilians died in the Galilee and Judea as a result of this first revolt against Rome , a number unequaled in ancient warfare .	died	4	0
I noticed that there were some people on the street , people the same color as the soiled buildings .	noticed	1	0
It slowed down as it neared me and I started to worry .	started	9	0
Alice chronicled the discussions in a diary that later became a soul-searching book called Mapping fate .	chronicled	1	0
The beer you had should have cushioned your system a bit . "	cushioned	6	0
I dont want my customers thinkin that anythings wrong , you know ?”Of course .	know	11	1
Mr Collins , however , was not discouraged from speaking again , and Mr Darcy 's contempt seemed abundantly increasing with the length of his second speech , and at the end of it he only made him a slight bow , and moved another way .	discouraged	7	0
I would wake late , checking the clock on my room 's lightscreen to make sure I had n't slept through brunch .	's	11	1
This prosperity continued until the late 1920s , whenthe Great Depression hit the area hard .	hit	11	0
He wept and defended himself and as long as he was able to move any part of his body , he struggled and shouted :Proudly and patiently he waited for someone to ask for a song from him and then hesitantly took his gusle out of his bag , breathed on it , looked to see if his bow had been slackened by damp , and tuned up , all the while quite clearly wanting to attract as little attention as possible to these technical preliminaries .	wept	1	1
Dixon squeezed Christine 's arm encouragingly and walked up to them .	squeezed	1	0
He washed his face and hands , cleaned his teeth , went to the lavatory , realized that he had once again got this all in the wrong order , had to wash his hands again and went to bed .	washed	1	0
Suddenly everything became clear ; the value of life , what it meant to be a man and the meaning of his curse , that inexplicable passion to gamble with friends or strangers , with himself and with all around him .	gamble	28	1
To his astonishment and terror , and lasting delight , Sam saw a vast shape crash out of the trees and come careering down the slope .	careering	22	0
It is at best a tiny part of the tale , applicable in a small minority or having a small influence easily overridden by other factors . "	overridden	22	0
She has good blood under her cheeks .	has	1	1
I waved goodbye to the hunchback as we left .	left	8	0
I do n't know how Jefferson knew to find me there .” She nodded .	knew	6	1
Therefore , they decided to withdraw support and let the local branchfight it out alone .	decided	3	0
There was a terrific echo , each beat reverberating inside of the next , and the old stained-glass windows rattled in their frames .	reverberating	8	0
Massive tidal waves swept over Crete , and other parts of the Mediterranean , smashing buildings and drowning many thousands of people .	swept	3	0
Luckily , there was a stall nearby where you could rent scooters from guys with green wings .	rent	10	1
They it was who dislodged the goblins from the mountain-slopes , casting them over precipices , or driving them down shrieking and bewildered among their foes .	dislodged	4	0
On the other approach , which can broadly be termed structuralist ( but in a broader sense than under 2 .2 ) , language is perceived , following de Saussure , Wittgenstein and others , as an entity in which the means and expressions are determined by the values which they have in the system , or which they acquire in the language game ( Harris , cf .	termed	9	0
What kind of prayers would there have to be to fill them in and smooth them over ?	smooth	14	0
I 'm Sarah , and this is Alexis—you must be the new pickup .” She looked me over approvingly .	is	6	1
And the best actors and singers and dancers of the Opera were there to embellish the dinner parties . "	embellish	14	1
You dont look dressed for this weather .”I glanced back over my shoulder .	look	2	1
Him he would patronize , initiate , teach how to get on .	patronize	3	0
He peered at it , but was unable to discern any clear shape ,A tall aristocratically fair girl , so fair that her hair was almost barley-white , with a figure like a reed and enormous pellucid olive eyes , had Pop so transfixed that , for a moment , he was almost unnerved .	discern	9	0
Now was the moment for her resolution to be executed , and , while her courage was high , she immediately said ,Warmth and life flooded into her face , and impossibly graceful movement into her body .	executed	9	0
It vexed her to see him expose himself to such a man .	vexed	1	1
If we find something we ca n't understand we like to call it something you ca n't understand , or indeed pronounce .	pronounce	21	0
No one seemed to knowjust how to go about fixing the problems .	seemed	2	1
Occasionally Mario would ask for two girls , but the pattern of the calls never varied .	varied	15	1
In the first place , she persisted in disbelieving the whole of the matter ; secondly , she was very sure that Mr Collins had been taken in ; thirdly , she trusted that they would never be happy together ; and fourthly , that the match might be broken off .	persisted	6	1
It was a good life , if surreal .	was	1	1
This is the seat of His Holiness the Sakya Trizin in the United States , a Tibetan Buddhist monastery established nine years ago .	is	1	1
After watching my ship tear apart , after spending a good twenty-three hours floating in silence in the wreck , wondering whether I was currently facing stars belonging to the constellation Libra or the constellation Orion when those stars were viewed from Earth , wondering what it felt like to suffocate , and after the feeling that yes , I was in fact going to die alone in space had sunk in , it took time for that feeling to dissipate .	felt	47	1
And I am Isis ,” said the woman , offering her hand to me .	said	5	0
Twenty-four hours of silence ( vacuum , remember ) ; was I hallucinating noises now ?	hallucinating	12	0
But I 've signed a custody order , and I will not rescind it while we wait for a hearing .	rescind	12	0
Naturally the dachas are allocated to those with the most talent . . . 'Physics shook its head and , looking the other way , concentrated on keeping the cars going along the Euston Road and out towards the Westway flyover , on keeping the streetlights lit and on making sure that when somebody on Baker Street dropped a cheeseburger it went splat upon the ground .	lit	46	0
Fact : If , before all the air is sucked out of the ship , a person is so lucky to have stuffed him or herself into a space suit , that person has less than twenty-four hours to live .	is	8	1
The crowd hadn t the faintest idea what he was talking about , but they loved it nevertheless .	talking	10	1
It was the face of the man who had won an award for designing the coastline they now knew themselves to be standing on .	won	9	0
He sighed and put it down again .	sighed	1	0
He stood in front of a blue light , so I could n't see him clearly , but what I saw was memorable .	saw	20	1
On market days they would give him a couple of glasses to drink and thrust a cudgel into his hands .	thrust	14	0
The Temple and royal palace were adorned with gold and ivory from Africa and with cedar from Lebanon ; the beauties and glories of Jerusalem under Solomon have captivated readers of the Bible for almost 3 ,000 years .	adorned	6	1
When the other two had trotted down the beach to look back at the mountain he had followed them for a few yards and then stopped .	trotted	5	0
It is not a flawless diamond -- the " 48 hours " scene in particular suffers from bad editing , the statistics are suboptimal , and Heston gets a bit more bashing than he deserves .	are	22	1
The distinctive whuffle of pleasure rippled through the betas on the bridge , and Rakal let loose a small growl , as if to caution his charges against false hope .	caution	24	1
I know your family because an ancestor of mine made a bargain with an ancestor of yours .	made	9	0
Thats amazing !”It is .	is	3	1
Perhaps some unbelievable guest would arrive , a person infinitely rare and to be marvelled at , some authentically radiant young girl who with one fresh glance at Gatsby , one moment of magical encounter , would blot out those five years of unwavering devotion .	blot	37	0
The tide of opinion started to turn against him .	started	4	0
she suppressed the surge of annoyance that ran through her as she contemplated the psi 's gift of getting all the hot news first .	ran	7	0
He did n't know that Ted Cole had ceased to be hardworking , and that what remained of Ted 's questionable ' standards ' had been compromised by the unendurable failure of his marriage to Marion - this in combination with those unacceptable deaths .	compromised	26	1
He shot back up , hardly touching the ground , and I kicked him back .	shot	1	0
She unrolled the papyrus and read the poem aloud in a deliberate tone .	unrolled	1	0
Still one-handed , she sights down the barrels at the ground .	sights	4	1
Nepthys shook his hands at me like he wanted to wrap them around my neck .	wanted	8	1
A hollow , metallic tapping had begun on the line , like galvanised iron being hammered in a cathedral .	hammered	15	0
Why not ?” asked Adrienne .	asked	3	0
We dredged up half-fledged theories and inchoate explanations , tossing these out the same way we pitched ideas about the art films .	tossing	9	0
We should head straight over .	head	2	0
He did the field work of tracking down the story , while she packaged and marketed it .	packaged	13	0
Dazzled by the light and confused by the numbers present , he looked at them as if in a dream , wiping the water from his face with his open hand .	confused	5	0
Time passes in a weird way here .	passes	1	1
The injustice would have rankled less if it had served a greater pleasure-if she could have gone to Don Armour and laughed about it and sought his consolation .	rankled	4	1
His mouth mated with hers possessively and hungrily .	mated	2	1
What happened in Youngstown may not seem significant on an international or even on a national level , and perhaps itis not .	seem	6	1
A strong and steady focus will integrate awareness , concentration , and energy naturally .	integrate	6	0
I could n't find her .	find	3	0
One of them at last found a pet shop with some lizards , but it instantly defended the pet shop for democracy so savagely that little in the area survivedThey considered me a traitor for allying myself with a movement that inscribed godlessness on its shield .	allying	35	0
I could buy as much ammunition as I wanted , in Canada .	buy	2	0
It slammed down the phone .	slammed	1	0
We arent quite what youd expect from reading the Grimms .”What do you mean ?”Okay , take elves .” He caught the bartenders eye for another shot .	arent	1	1
It takes thirty seconds to download a programme from the Net that can crack Word 's encryption protection . "	download	5	0
Either way , it 's nice to see a restaurant built on ethics that also happens to be incredibly busy .	's	4	1
Oh , what terror he had felt in the Sistine Chapel , wondering if God had forsaken him !	forsaken	16	0
Daville nurtured this curious friendship .	nurtured	1	1
I never thought about it .” Adrienne steepled her fingers and studied my face .	studied	11	1
But Faramir burned with a fever that would not abate .	abate	9	0
I was now one of them .	was	1	1
When we reached the street , I expected some sort of temple , or a row of antiquaries , or at least a sleazy , black-market relics merchant .	reached	2	0
Petitions , protests , rallies , collectivization , and even the takeover of a steel companys headquarters were all attempted in a desperate movement by those in the industry to preserve the only source of employment that this town had .	had	39	1
Im not sure Im up for a night out .” I was feeling calm and private that night .	was	11	1
Concerning the Georgetown Hoya interview where Heston was asked about Rolland , you write : " There is no indication that [Heston] recognized Kayla Rolland 's case . "	asked	8	0
She had studied psychology for a while in grad school , but now holds the view that psychologists are going about understanding the mind and understanding the knower and what knowing is the wrong way .	studied	2	1
At least the barber hadnt nicked me .	nicked	5	0
The Save Our Valley Campaign : Lack of Funds and PlansEventually , some religious leaders involved in the Ecumenical Coalition joined forces within community members andformer steel mill employees to create the Save Our Valley Campaign .	joined	20	0
But do not deceive yourself into a belief that I will ever recede .	recede	12	0
I undid the strings and let the pouch sit on my palm so that I could see the stone inside .	undid	1	0
Stress and nervous tension are now serious social problems in all parts of the Galaxy , and it is in order that this situation should not in any way be exacerbated that the following facts will now be revealed in advance .	exacerbated	30	0
I would attend afternoon dance classes , so that when the evening dances came around ( modeled after the historical social gatherings of several hundred years prior ) , I would be less of an embarrassment to myself .	came	13	1
Sir , ' Pavle began again calmly as if trying by his own calm to moderate even this irritable and angry man , ' we have come to offer you our services and to assure you . . . 'One of the major difficulties[ ]Trillian experienced in her relationship with Zaphod was learning to distinguish between him pretending to be stupid just to get people off their guard , pretending to be stupid because he could n't be bothered to think and wanted someone else to do it for him , pretending to be outrageously stupid to hide the fact that he actually did n't understand what was going on , and really being genuinely stupid .	moderate	15	0
You idiot ,” he hissed , do you know how much youve set us back ?	know	8	1
At first it seemed that they had come by chance , as if driven by the wind , and as if they were coming for a short stay to live more or less the same life as had always been lived here , as though the civil authorities were to prolong for a short time the occupation begun by the army .	prolong	50	0
I found myself silently thanking the chicken for its delicious contribution .	found	1	0
Each attributed to his opponent strengths and qualities entirely in keeping with the high opinion he had of himself and his task .	attributed	1	1
They did not even bring lies or guesses that could have roused a person out of all kinds of forebodings .	roused	11	0
I know your family because an ancestor of mine made a bargain with an ancestor of yours .	know	1	1
Their extensive military campaigns were later chronicled by Homer in his epic poems The Odyssey and The Iliad .	chronicled	6	0
The stillness of the room contributed , as did the view .	contributed	5	1
He should be .	be	2	1
The most shameful part of the ongoing attacks against Moore is that these answers have been all but ignored by his critics .	is	10	1
Step behind the cart and enter through the door there , using your left hand to open the door and your right – ” he looked at me – to close it .”Thank you .” Nepthys bowed slightly and we walked behind the cart .	bowed	36	0
said Bilbo , not daring to disagree , and nearly bursting his brain to think of riddles that could save him from being eaten .	disagree	6	1
I thought back to seeing the man in the hollow church and described his skin , his dark hair , the way that light seemed to flow around him , as best as I could .	described	12	0
Remember , this is your quest .	is	3	1
They 'd scouted twenty-seven gates so far , and none had turned up anything worth the Insurrection 's time .	turned	11	0
, we make no weapons at the Littleton-area facility Moore visited . "	visited	10	0
We slammed against the doorway and I was laughing too , the pulse close enough to shake the doorframe and set up vibrations in my chest , Rachel in my arms because shed used me to soften her landing .	used	33	1
Jefferson , he called himself , clean-shaven and smart , a picture of the perfect entrepreneur .	called	3	1
and was blessed by the citys ruler , Melchzedik , who offered him bread and wine .	blessed	2	0
The sky , cupping over squat buildings , was less yellow here , and stands were set up everywhere the way Id picture a market in the Middle East .	picture	22	1
This is consistent with the kind of media-incited violence described above , and in no relationship whatsoever to the theory of video game or music incited violence .	is	1	1
The gentle constant breeze of recycled air from the vent above blew an annoying hair against her nose , but she ignored it .	blew	11	0
I am a green and would be classed among them , but I am most of all a scientist ; because of this I entreat my friends among greens to reconsider their naive belief in sustainable development and renewable energy , and that this and saving energy are all that need be done .	classed	7	1
Worse , Adrienne had made this clear to me with a single question .	made	4	0
In fact , I had two or three of your ballads transcribed . . .A year ago he 'd been skiing in Utah with the boys . '	transcribed	11	0
Turning and looking backwards , over the vast two-mile bulk of the ship he could see the far denser mass of stars behind them which seemed to form almost a solid band .	form	27	1
By 1880 , Youngstowns population had grown to nearly 16 ,000 ,which meant it had doubled in size over a twenty-year period .	doubled	15	0
In a threatening voice which betrayed his conviction that he must be answered without argument he forced the woman to repeat all that she had said at her first interrogation at the konak .	betrayed	5	1
I could just see them out there in the parking lot , most of them sitting in their cars to keep warm , chatting away on cell phones , billing somebody .	billing	29	0
Boardman , Poland Township , Struthers , Lowellville , Warren , Lordstown ,Canfield , Niles , and many other towns and districts are crowded around Youngstown ( see Figure 3 ) .	crowded	23	1
Slowly he circled the trimensionah image by means of the transmitter controls , rotating it , bringing the ground about the corpse to view in successive quadrants .	rotating	13	1
Not even plum brandy could enliven and improve their mood .	enliven	5	0
I hope he has n't overstated -- " Can he cook ?	overstated	5	0
THIS had been one of the coups that convinced the bishop the Teacher was truly capable of delivering the astonishing prize he claimed he could unearth .	unearth	25	0
I m trying to teach the cavemen to play Scrabble , ” he said .	teach	4	0
Each of us longs to transgress erotic conventions , erotic taboos , to enter with rapture into the kingdom of the Forbidden .	transgress	5	0
You awaken a magical being of unknown power from an enchanted stone , having purchased her with your own blood from a slave dealer , and you name her ‘Amy ?” Amy smiled at me and let go of my arm , but not before she brought my fingers to her lips and gave them one soft kiss .	let	36	0
Harry had reluctantly assented to the position taken by the prostitutes ' organization that the legal age for prostitutes be lowered from eighteen to sixteen .	assented	3	1
In addition to these , the camerlegno had found the Illuminati Collection - all the secrets the church had uncovered after banishing the group from Rome . . . their contemptible Path of Illumination . . . the cunning deceit of the Vatican 's head artist , Bernini . . . Her blood gases suddenly deteriorated .	uncovered	19	0
Lets not waste any more time .” She stood up and I followed her out to the street .	followed	12	0
This time , however , we have a matter of doctrine on which to quiz P .They screamed and bawled and hollered till Zaphod thought his ears would shatter .	quiz	14	0
When he grinned , I saw that his teeth were sharp and small , like a hunting cats .	grinned	2	1
One might well ask who needs it , and how it jibes with all the frantic appeals for economy which are constantly being dinned into our ears .	jibes	11	1
Conclusion You write : " Bowling for Columbine is dishonest .	is	8	1
The universe as we know it wo n't be the same .” That 's dumb ,” said Sarah .	be	8	1
I turned back to the door .	turned	1	0
Life boats , I thought .	thought	4	1
What steps have we taken to counter it , if the worst eventuality should occur ?	counter	6	0
”The wall defied the imagination - seduced it and defeated it . "	seduced	6	0
He undressed and toppled into bed .	toppled	3	0
It came in through my mother 's blood ; my Russian grandmother would always tell me stories , bylichkas , of ancestors with the " second sight " , stupid mill owners who discovered bags of gold after letting a special fish off their hooks , and dark strangers who used to appear to help or interfere at crucial times .	discovered	33	1
While I waited for the food , I checked out the back of the store where Tupelo Honey Cafe hawks their homestyle wares : preserves , pickles , salsa , honey , t-shirts , aprons and all sorts of mini-advertisements for the restaurant .	hawks	19	1
A defense of Michael Moore and " Bowling for Columbine " ( Op-Ed ) By Eloquence Wed Aug 13th , 2003 at 09 :00 :09 AM EST This is an open letter to David Hardy , author of Bowling for Columbine : Documentary or Fiction ?	is	28	1
It withdrew again .	withdrew	1	0
A veer in the wind induced them to slack off sheets , and five minutes afterward a sudden veer from the opposite quarter caught all three schooners aback , and those on shore could see the boom-tackles being slacked away or cast off on the jump .	slack	8	0
I noticed that there were some people on the street , people the same color as the soiled buildings .	were	4	1
I was content to let myself drift away , and I had almost forgotten the body lying with broken neck on the cathedrals hard tiles when I felt a warm touch on its cheek .	was	1	1
DuringWorld War II the rest of the world was hungry for Americas iron and steel products ; however , by the seventies noforeign nations needed to import steel in such large quantities .	was	8	1
Keep adding people long enough , regardless , you get more overall .	get	9	1
we had our allowance and more of welcome fortune this morning , when our windfall shell failed to germinate and blossom its explosive result , and I hope my stratagems – absorbing , co-operating , watching and biding – may provide a better-thought protection than a grimly prophylactic defiance that invites only rape and rasure .	biding	37	1
They 'll target one area of the city , shovel up all the homeless , dump them somewhere else . "	target	2	1
Extolling the virtues of manual labor , they acquired huge tracts of farmland from absentee Syrian and Lebanese landlords .	acquired	8	0
It would have been fair for Moore to point out this possible misinterpretation on his website .	point	8	0
But that decree did not have the power of civil law behind it .	have	5	1
McCollum understands it this way -- otherwise he would protest against the plant being mischaracterized .	understands	1	1
Ordinarily she would have tried to reach him by now if only to assure herself that he had n't had a head-on with an eighteen wheeler , suffered a heart attack , or been mugged and murdered .	mugged	34	0
Well be done with them before your hair is finished .” Then she clapped her hands and brought in the barber .	brought	17	0
As Mrs Grace , stretched there on the grassy bank , continued softly snoring , a torpor descended on the rest of us in that little dell , the invisible net of lassitude that falls over a company when one of its number detaches and drops away into sleep .	detaches	43	0
Are you coming ?”We slipped through the door and came out , not inside the building , but on a busy street in a completely different part of town .	slipped	4	0
He did n't share how he knew exactly where the wrecks were , or why he saved some people but not others .	knew	6	1
The city is not mentioned again in the Bible until the time of the great poet warrior , King David , who captured the city from the Jebusites in about 1000 b .c .	mentioned	4	1
A new school of Jewish historians is more critical of the dislocations caused by Jewish land acquisition , and concludes that it was not always fair .	is	6	1
She sidled up to me as I was scooping little round crackers and what appeared to be a baked cilantro cream dip onto a plate .	appeared	14	1
So he too sat with his arms folded over his manuscript , transported now into unreal ' contemplation , until his head too began to swim with fatigue and the large letters of his sober prose danced in front of his eyes like tiny ghosts and apparitions .	transported	12	0
Before I ever saw Abe , Peach had cautioned me about telling him too much .	cautioned	8	0
What you may call me is Nepthys .”Holding Dvorovs directions , Nepthys took us around the corner of the building into a skinny alleyway .	took	12	0
Surprise surprise , they eat it and he leaps out from behind a bush shouting ‘ Gotcha .	leaps	8	0
Thunderous applause broke out as Max strode across the stage and handed his microphone to the Prophet .	handed	11	0
I wondered why , if he had such an unpropitious outlook , he had n't tried to change his situation .	had	6	1
