956	6 ) Animated history of the US .	Animated	2	0
1158	Dixon could n't help admiring the way in which , without saying or doing anything specific , they established so effortlessly that he himself was n't expected to accompany them .	admiring	4	0
1306	Boston is a strange place at night .	is	1	0
925	This is naive to the extreme -- Heston would not be president of the NRA if he was not kept up to date on the most prominent cases of gun violence .	be	10	0
1855	He came upon another , much larger three-dimensional screen that was monitoring the outside of the vast silver Xaxisian ship .	monitoring	11	0
1249	”Mr Prosser ( who was arguing with a spokesman for the bulldozer drivers about whether or not Arthur Dent constituted a mental health hazard , and how much they should get paid if he did ) looked around .	constituted	19	0
377	It bugs you like hell , but you ca n't get it out . "	bugs	1	0
1622	Nepthys lead us down a hallway that matched the buildings façade , a vaulted , ribbed intestine of a hallway , whose black walls looked unsettlingly organic .	matched	7	0
291	I doubt it , ” said Marvin .	doubt	1	0
1113	It was clear to everyone that the economic fallout from this series of closingswould be one of the worst in US history , and so without any real precedents the union leaders were flustered .	be	14	0
513	This is our Hotel California .	is	1	0
1531	With a flourish , she opened the door to reveal a room with walls inlaid with lapis and gold wire , intricate patterns like a Czars jewelry box crawling down the walls .	crawling	28	0
96	A Brief History Jerusalems recorded history begins with its mention in Egyptian court records 4 ,000 years ago , but there had been human settlements here for centuries , probably millennia , before that .	been	22	0
44	The corridor they were concealed in was not like the others .	concealed	4	0
1291	Most of its arms were retracted , but with three long tentacles it was fishing out a number of rods , plates , and bars which lined the covering and apparently strengthened the walls of the cylinder .	lined	26	0
799	Maybe it made us feel less alone .	made	2	0
1361	Glancing down the street , I realized that I didnt have a friend to drive me home this time , and it was a long walk back to the streets where taxis ran .	was	22	0
1729	The stake went down , there was a blur , and then my hands were empty and I felt pain under my jaw .	was	6	0
1100	Beyond that , no one knew how they should proceed : everyone knew that saving the mills was important , but nobody steppedforward with a full-fledged plan to do it without losing huge amounts of money and dragging even more people down .	knew	5	0
1662	Thats amazing !”It is .	is	3	0
1498	If there is any boon that you would have us do in return , we would be glad to do it .”He continued to lie in place , still breathing heavily .	is	2	0
1333	I danced with Rachel for a while , but then something by the bar seemed to be pulling her eyes .	seemed	14	0
1052	Most importantly , the problem in Youngstown was a nationwide problem .	was	7	0
1779	The Mycenaeans were an acquisitive race who came to conquer , not to trade .	were	2	0
64	This theory hypothesizes that Ross and Christine Hargensen ( see pp .	hypothesizes	2	0
1098	Letters and petitions were all very well , but they did little to improve thesituation .	were	3	0
1173	It was not an attractive face right now ; her ebony eyes shadowed by hours on the watch , full lips pursed with frustration .	pursed	21	0
989	After the September 11 attacks , it was necessary for conservatives to somehow explain away the fact that the US government gave 245 million dollars to the new evildoers du jour .	was	7	0
290	The treatment lasts seconds , but the effect lasts the rest of your life !	lasts	2	0
91	She was dressed in a rather severe dark dress , not a particularly shapely one , and it did n't really suit her .	suit	21	0
593	I slowly returned my attention to the conversation and was pleasantly surprised to find that it had turned to a heated analysis of a recent abstract film—done in the style of old flatscreen movies—that I had seen during off-time at Geminia Station .	surprised	11	0
919	He certainly does not " attribute it to a speech where it was not uttered " and , as noted above , doing so twice would make no sense whatsoever if Moore was the mastermind deceiver that his critics claim he is .	was	12	0
356	Which , it just so happens , I am .	am	8	0
914	The rally took place on October 17 , the shooting on February 29 .	took	2	0
1325	It was last February , after the winter break , that we moved in together .	was	1	0
1375	I have to warn you , though , you wont like what I have to tell you .”I shivered .	have	1	0
1660	When I had told her all that I could remember , she blinked her black lashes and said , I remember him .”You do ?” Nepthys could hardly believe her .	remember	9	0
1346	I didnt know how they could miss such exotic features , even in that distorting light .	know	2	0
1836	Periodically you pass into a coma and the least variation in temperature , air pressure , humidity , or radiation intensity impairs your efficiency .	impairs	21	0
1127	However , although traffic is heavy between each separate district , each area has its own distinct culturalethnicity , educational system , heritage , history , and even food .	is	4	0
561	The plate , by the way , was already loaded with folded pieces of smoked pink fish , paprika-dusted deviled eggs , toothpicks stabbed through green vegetables and slices of cheese , and balls of meat smothered in a tomato-based sauce .	stabbed	23	0
1702	It must have been wishful thinking .”No , I saw him !	have	2	0
1181	Harmon was an excellent addition to the bridge team , but was she open minded enough to defy United Earth Command and sever all ties from Earth ?	was	1	0
1332	There was a terrific echo , each beat reverberating inside of the next , and the old stained-glass windows rattled in their frames .	was	1	0
953	Even if your " re-enactment " theory is true ( and I see no evidence that you have actually tried to ask the people involved in the filmmaking for their opinion ) , this itself is not unethical , and you have no evidence whatsoever that Moore has done anything unethical here , just like you have no evidence that Moore has unethically removed parts of the interview .	is	7	0
143	In outrage , the Jews began a second revolt against Rome , led by Simon bar Kochba .	led	12	0
880	It is typical for his critics to jump on what is at most a slightly misleading implication , but in doing so , they themselves have , unlike Moore , made many incorrect claims .	is	1	0
897	Moore 's critics would expect us to have him quote Heston in his entirety , have him present fully the PR that the NRA has used to justify its rally in Denver for reasons of " balance " .	have	7	0
1456	In this world , ones word is a promise .	is	6	0
1164	It scares the willies out of me .	scares	1	0
1507	Instead , it looked like we were in the red-light district : women who probably wanted more than our money eyed us from the alleys .	were	6	0
1294	I spoke her name but she only closed her eyes briefly , dismissively , as if I should know that she was no longer Anna , that she was no longer anyone , and then opened them and stared at me again , harder than ever , not in surprise now but with a commanding sternness , willing that I should hear , hear and understand , what it was she had to say .	willing	57	0
1012	You conclude from Heston 's own words that Heston was somehow portrayed as racist .	was	9	0
688	We are n't angels .	are	1	0
1414	He was slim , almost drawn , but he had a kind of … luster to him , I guess .	guess	19	0
327	So I checked their website , and instantly fell in love : " Tupelo Honey Café opened in downtown Asheville in 2000 , an early pioneer in the farm to fork movement and an active advocate for the independent restaurant landscape that pervades the city .	pervades	42	0
1529	If we only had a human on our staff , we could have done so ages ago and sold it off , but we have no such luck .” She opened the door and took us past several doors marked with odd geometrical designs to another locked room .	had	3	0
1383	You see , Nathan , there is …separate from your society …oh , damn it .	is	6	0
677	I wanted to ask , but he was still talking , and I was too self-conscious to interrupt .	was	7	0
1725	There was Nepthys , on the other side of the pews , holding the wooden box in his hand .	holding	12	0
1284	Its exchange rate of eight Ningis to one Pu is simple enough , but since a Ningi is a triangular rubber coin six thousand eight hundred miles across each side , no one has ever collected enough to own one Pu .	own	38	0
1365	Would you like some help ?”Ah , I think Im fine , thanks ,” I told him , and turned back to the sidewalk .	like	2	0
1452	Theyll be as surprised to see a human as you are to see men with seven arms .”Thanks .	are	10	0
1329	The old vaulted church was stripped down : there was no cloth on the altar , just a DJs toolkit and his beer .	was	4	0
1534	That such a rock could hold so much magic – its a wonder .”That it is ,” Nepthys assured her .	is	15	0
619	There were n't . )	were	1	0
1129	Most people in Struthers are either Orthodox or Baptist .	are	4	0
315	but the full scale of the problem is not always appreciated .	appreciated	10	0
1700	The creature blocking my vision moved back , but I had seen all that I needed to see .	needed	15	0
1097	No one seemed to knowjust how to go about fixing the problems .	seemed	2	0
855	Critics have stated that this scene was " staged " , but in the bank interview , the official tells Moore that the bank has its own vault storing about 500 weapons at any given time .	has	24	0
1803	Constantinople was taken by Crusader forces in 1204 , and they stripped the city of manyof its finest treasures — which now grace the public buildings of Venice — although a large consignment of books and manuscripts was transferred to the monastery at Patmos before the city fell .	grace	20	0
1754	He definitely and absolutely wanted her , adored her , longed for her , wanted to do more things than there were names for with her .	longed	10	0
696	I do n't know how Jefferson knew to find me there .” She nodded .	knew	6	0
1551	In America , things are still weird after the European conquest .	are	4	0
768	She reviewed the information gleaned from our previous dinner conversations , adding , I heard the captain say something yesterday , as I walking to the Pyrope Parlor .	gleaned	4	0
1300	It came in through my mother 's blood ; my Russian grandmother would always tell me stories , bylichkas , of ancestors with the " second sight " , stupid mill owners who discovered bags of gold after letting a special fish off their hooks , and dark strangers who used to appear to help or interfere at crucial times .	used	50	0
823	Dear David Hardy , It is fascinating to watch the organized character assassination of Michael Moore that has been going on in the United States since the release of his last documentary .	is	5	0
1080	Jobs were scarce in other steel-exporting countries , and labor laws were either non-existent or allowed employersto pay much less for work .	were	1	0
455	Is it perhaps in order , ” she demanded , to inquire what you ve been doing all these months then ?	inquire	11	0
1110	No onehad ever seen a shutdown of this magnitude and rapidity before , and none of the leaders of USWA , not even president LynnWilliams , knew what could be done .	knew	26	0
641	And I do n't mean that you disgust me .	mean	4	0
664	Obviously , we ca n't last longer than the rest of the universe .	last	5	0
1666	Amy leaned forward , looking amazed .	looking	4	0
1041	It is unlikely , however , that the unfair attacks against him will have much of an impact .	have	13	0
211	The General Grant was rigged with three masts , giving a large capacity for sails , and thus materially aiding the steam power .	rigged	4	0
1322	If it was March , that meant that wed been together almost a year and a half .	was	2	0
166	The problem was that British strategists , who were fighting the Ottoman Turks in 1917 , had secretly promised the lands to their World War I Arab allies .	was	2	0
201	Dorrie had made orphans of his three children by killing first his estranged wife and then himself .	estranged	12	0
1153	You could say I m more differed from than differing .	differed	6	0
761	I wanted my contentment back .	wanted	1	0
1805	This created a pattern seen today throughout the Aegean of a small port ( skala ) which serves an inland settlement or chora , making it easier to protect the island from attack .	serves	17	0
1139	What happened in Youngstown may not seem significant on an international or even on a national level , and perhaps itis not .	seem	6	0
1792	Although there were minor internal wrangles , the league controlled the Aegean and the greater Athenian Empire for most of the fifth century b .c .	were	2	0
127	The Hasmonean dynasty , descendants of the Maccabee family , ruled an independent Jewish Commonwealth that stretched from the Negev to the Galilee .	ruled	10	0
1603	…I thought as much .	thought	1	0
1402	It pulled back around his fingertips , which bore things that might have been nails or claws .	been	13	0
774	I 've been having headaches .” It was a lie , but we needed information .	was	7	0
935	If Moore wanted to deceive his viewers , why would he say this , and show the month the interview was published ?	was	20	0
66	He can tinker an engine , Al can . "	tinker	2	1
162	Weizmann was an important figure in the negotiations with the British government that led to the Balfour Declaration of 1917 , supporting the idea of a Jewish national home” in Palestine that also respected the rights of existing non-Jewish people already living there .	supporting	21	0
1006	If these causes were addressed , gun ownership in the United States would not be a problem ( but also unnecessary ) ; just like it is in Switzerland .	be	14	0
1347	It was still a mess , but everything bigger than a soda can had disappeared .	was	1	0
1574	I want to see what a magic stone looks like .	want	1	0
1618	He was naked , but there was nothing to hide : his body was hairless and completely smooth .	was	1	0
1459	Walking through an alley with rubbish piles that occasionally skittered from one wall to the other , he did not inspire confidence .	inspire	20	0
1395	Glancing back at that gleaming glare , I decided that it might be safer to follow the driver than to wait with the car .	be	12	0
644	The universe as we know it wo n't be the same .” That 's dumb ,” said Sarah .	be	8	0
1874	Arthur tried to gauge the speed at which they were travelling , but the blackness outside was absolute and he was denied any reference points .	gauge	3	0
1760	This is a blow to " g " , but it does not negate the idea that these different kinds of intelligence are at least partly heritable .	negate	13	0
1782	Athletic prowess was admired and the Olympic games were constituted in 776 b .c .	was	2	0
164	Weizmann was an important figure in the negotiations with the British government that led to the Balfour Declaration of 1917 , supporting the idea of a Jewish national home” in Palestine that also respected the rights of existing non-Jewish people already living there .	was	1	0
1143	The steel workers who tried to save their jobs and their lives were part of something greater than themselves , somethingwhich would endure long after they had moved away and moved on .	were	12	0
361	He knew this sacred grotto was reserved exclusively for the relics of Popes , but somehow Mortati sensed this was appropriate .	reserved	6	0
941	The somewhat inept editing of the NRA press release has led some viewers to wrong conclusions , which is unfortunate , but Moore 's critics have no interest in viewing the matter fairly .	is	18	0
328	Our food is fresh , made from scratch , sassy and scrumptious .	is	2	0
1185	Any crew member that would jeopardize the project was meat .	was	8	0
398	Harry had reluctantly assented to the position taken by the prostitutes ' organization that the legal age for prostitutes be lowered from eighteen to sixteen .	assented	3	0
634	Besides , I would n't mind being around forever .	mind	5	0
726	Even when the conversation returned to lighter tones , as it soon did , I dwelt on Adrienne 's questions .	dwelt	15	0
1420	He really stood out .	stood	2	0
1386	My driver turned again next to an old warehouse that I might have been in once when Mitch took us to a rave in sophomore year .	been	13	0
1735	I stepped up behind him and raised my hands , which almost seemed to be glowing .	seemed	12	0
1689	I mean , he is kinda tight about that stuff .” He didnt look very surprised .	is	4	0
38	The Frenchman directed his hirelings to the north across the Austrian border , and the Austrian sent his south , towards Dalmatia , which was governed by the French .	governed	25	0
1492	Now can you tell me what your master plan of attack will be before we go spinning counterclockwise into an Anne Rice novel ?”My plan is that you shut up while were trying to conduct business with someone who might be able to tell us what were actually going up against .	be	12	0
541	The lightscreen provided had informed me when and where official meals were taking place , but I had n't bothered to acknowledge the invitations .	bothered	19	0
1003	It is intuitively obvious that guns do not actually cause violence -- but it is equally intuitively obvious that they make the violence that is committed more deadly .	is	1	0
1161	Our ancient heritage and our very physiologies tell us sex is natural - a cherished route to spiritual fulfillment - and yet modern religion decries it as shameful , teaching us to fear our sexual desire as the hand of the devil . "	decries	24	0
99	The earliest name associated with the city , Ur usalim , perhaps meant city of Shalim” or founded by Shalim .	founded	17	0
446	M . abhorred terror in all its forms .	abhorred	2	0
1096	The Save Our Valley Campaign also lacked one essential component : an actual concrete plan .	lacked	6	0
1274	He had long ago realized that the only way of being in Ford 's company successfully was to keep a large stock of very placid faces and wear them at all times .	wear	27	0
349	The potatoes were light and un-greasy ; the flavors were perfectly balanced ; the chicken was juicy and rich ; and let 's be honest here , I 'm always happier eating dead animals when I know they 've lived a good life .	lived	39	0
665	All we 're doing is existing .	is	4	0
687	We wo n't care that we 're last and we wo n't care that there are no more stars .	're	6	0
1126	However , although traffic is heavy between each separate district , each area has its own distinct culturalethnicity , educational system , heritage , history , and even food .	has	13	0
607	It was a good life , if surreal .	was	1	0
222	" Only if you feel no regret , " he said .	feel	4	0
954	Even if your " re-enactment " theory is true ( and I see no evidence that you have actually tried to ask the people involved in the filmmaking for their opinion ) , this itself is not unethical , and you have no evidence whatsoever that Moore has done anything unethical here , just like you have no evidence that Moore has unethically removed parts of the interview .	have	17	0
450	I recognise a fellow sufferer , ' he said .	recognise	1	0
227	But the mind can only be known by you , the person whose mind it is . "	known	6	0
722	You do n't notice , do you .” Sarah looked indignant .	looked	9	0
840	It is no surprise , however , that US ( and European ) media do not question their own propaganda of fear .	is	1	0
419	Because I , a reasoning being , am capable of deducing Truth from a priori Causes .	deducing	10	0
594	It was nice , I decided .	was	1	0
804	After all of it , as much as we feared being alone , we feared being vulnerable even more .	feared	9	0
194	He didn t need to do this since his body was supplied with the peculiar assortment of gases it required for survival from a small intravenous device strapped to his leg .	need	3	0
1021	Your accusations of inappropriate cutting are once again entirely unsupported -- in fact , it is quite clear from watching that particular scene that there is not a single cut from the point at which Moore asks Heston a second time for the cause of the higher violence in the States , and the point when he mentions the Kayla Rolland incident .	are	5	0
536	After watching my ship tear apart , after spending a good twenty-three hours floating in silence in the wreck , wondering whether I was currently facing stars belonging to the constellation Libra or the constellation Orion when those stars were viewed from Earth , wondering what it felt like to suffocate , and after the feeling that yes , I was in fact going to die alone in space had sunk in , it took time for that feeling to dissipate .	was	23	0
199	And the inner walls stretched down , folded curiously , and opened at the end as if , by an optical illusion which would have had Maurits C . Escher frowning and wondering how it was done , to enclose the Pacific Ocean itself .	stretched	4	0
889	The " visual of a billboard and a narration " is viewed by you as evidence that Moore is trying to somehow tie the two events together , when in reality , it is quite obvious that he does it to separate the introduction of Heston from his speech in Denver .	viewed	11	0
294	I knew lawyers there who loved midnights and Sundays because the phones did n't ting .	ting	14	1
885	Nowhere does Moore say or imply that these words were uttered at the rally in Denver , and in fact , their reptition later in the movie at another occasion ( oddly claimed by critics to be again " misattributed " ) is simply a reminder of this .	is	42	0
263	The Arab National Fund , created in 1931 by wealthy Arab families to purchase land for displaced peasants , was ineffective .	was	19	0
1277	Arthur suspected a streak of masochism in Ford Prefect - the increasing difficulty of the journey seemed to give him a sense of purpose that was otherwise lacking . '	suspected	1	0
1421	He had some rings , too .	had	1	0
342	Either way , it 's nice to see a restaurant built on ethics that also happens to be incredibly busy .	happens	15	0
1511	He took us to the door of a building like a short pagoda that had a sign hanging over it showing a face with hands uplifted , like a saint under G ds light , and handcuffed .	handcuffed	36	0
1254	If your travel plans today do not include Los Angeles , now would be the perfect time to disembark . "	include	7	0
786	All of it was temporary , save for the black .	was	3	0
122	The city was now under the more tolerant rule of the Persians , but rebuilding was slow work .	was	2	0
570	No one minded ; Sarah 's inner circle was content to fill our circle of couches with plenty of chatter .	minded	2	0
1888	He likened CERN to the Masonic lodges - an innocent organization unknowingly harboring the Illuminati brotherhood within .	likened	1	0
727	From the looks on my companions ' faces , I knew they were thinking the same .	thinking	13	0
874	Moore is not from Colorado -- his question is generic , not meant to refer specifically to the Lockheed Martin plant in question .	meant	12	0
1210	The present role of the bridge in no way corresponded to its eternally young appearance and its gigantic but harmonious proportions .	corresponded	9	0
1443	We interact with humans , take advantage of them , grant them boons , sometimes even become their friends , but the majority of both societies have little or no interaction .	have	26	0
48	Precisely because he was himself uncertain , and harboured unacknowledged misgivings , he could not listen calmly to other people 's criticism .	harboured	8	0
1831	Since this time , membership has been of great monetary benefit to the country .	been	6	0
1350	The church was completely different now : sunlight fell through the stained glass , catching dust that still hung in the air and sending a dry , healthy warmth into the edges of the room , through the stone and the powdery concrete that had been covered last night by flesh and flashing lights .	hung	18	0
1313	Im not sure Im up for a night out .” I was feeling calm and private that night .	was	11	0
1522	Excuse me ,” I said , ignoring Nepthys warning look , but may I ask what is kept in these rooms ?”The woman laughed .	kept	17	0
4	R . Daneel 's resemblance to humanity was not restricted to his face and hands but had been carried out with painstaking accuracy over the entire body .	restricted	9	0
994	Statistics are Moore 's weakest point , and it is surprising that his critics do n't dwell on them longer .	dwell	16	0
720	Who leaves ?” Again , there was an uncomfortable moment of silence .	was	6	0
287	Behind it lie the night clubs .	lie	2	0
497	I was n't listening ; I did n't care ; I was going to live ; I was going to keep breathing .	care	8	0
673	When your life , the reason you lived , the people and faces and places , the emotions you felt , who and what you loved , when all that is gone , faded , what will you have left ?” I wondered how long Ray had been on this ship .	lived	7	0
1764	Once more it was pouring , and my irregular lawn , well-shaved by Gatsby 's gardener , abounded in small muddy swamps and prehistoric marshes . "	abounded	17	0
841	Moore 's second hypothesis is that America 's foreign policy may contribute to the belief that violence is an appropriate means to solve conflicts , a hypothesis which is shared by many sociologists and psychologists .	shared	29	0
1854	Well you need to relax a lot in a job like mine , ” he said .	relax	4	0
1847	As he rode from Versoie to London in Widsun s car , his godfather explained to him what he d be doing : compiling a report , or reports , that , in ways not yet entirely clear to him , assessed , abetted or advanced , or at least paved the way for the advancement of , the ( still largely prospective ) Empire Wireless Chain .	abetted	43	0
758	I wanted to find something , anything , that would prove all this was normal and sane .	wanted	1	0
1446	The only place with any significant interaction between our worlds is on the fringes of yours .	is	10	0
1746	you lot – apostate children and wife who lodged with the atheist Ayer – that way .	lodged	8	0
721	You do n't notice , do you .” Sarah looked indignant .	do	1	1
427	Perhaps revolutions breed monsters ? '	breed	2	0
1084	Americas steel remained unsold , floodingthe world market with inferior products that no one wanted to buy .	wanted	14	0
1376	Something in his tone could n't be disbelieved .	disbelieved	7	0
578	Most of their chatter was meaningless to me—stories of day-to-day activities , how so-and-so had been seen in so-and-so 's table at lunch and my was n't that a surprise , and why had n't the chef concocted this delectable a selection of appetizers for the dance the other night , but of course those rolled meat pastries reminded one of the pastries back on Earth , did n't they , and this was somehow an interesting fact .	was	4	0
1032	Had Moore wanted to make a propaganda film , he would have used other material : photos from America 's Emergency Rooms .	wanted	2	0
1065	However , it was clear that , in the words of USWA president LloydMcBride , If you cant make a buck , you get out of the business .”The closings meant the end of Youngstowns only real industry , the end of its population growth , and then end ofeconomic progress .	was	3	0
1881	D 'Avenat nursed a secret desire : his highest objective was that his child should not stay in the Levant to be everyone 's servant as he was , but should be first accepted for schooling somewhere in France and then taken into French service .	nursed	2	0
1479	Please , if we could see him , we would be much obliged .	obliged	12	0
1650	Good , round breasts , too , even though theyre small , they suit her .” Amy didnt blush , and I hoped that she didnt understand what Isis was saying .	suit	13	0
126	The Macabbees cleansed the Temple of Hellenistic idols and the blood of pagan sacrifices ; the eight-day celebration of Hanukkah ( Feast of Dedication ) commemorates their victory .	commemorates	25	0
1630	As she rose , her robes fell open and I realized that , except for what looked like a red silk kimono , she was naked – naked and stunning .	looked	16	0
36	It whooped , it rasped , it generally offended .	offended	8	0
1250	For a woman in love , even when she has lost all her illusions , cherishes her love like a child she has not been destined to bear .	cherishes	15	0
317	Wittgenstein was now opposed to logical atomism and its tenet that the world is mirrored in language .	mirrored	14	0
59	There were a dozen tiny jail cells , the iron bars on most eroded away .	eroded	13	0
1548	I think that our world is a reflection of yours , or yours is a more boring reflection of ours .	is	5	0
1798	It was here that he wrote what was to become the final book of the New Testament , the Book of Revelation .	was	1	0
857	Critics have stated that this scene was " staged " , but in the bank interview , the official tells Moore that the bank has its own vault storing about 500 weapons at any given time .	storing	28	0
837	Moore 's hypothesis ( which apparently comes at least in part from the book " Culture of Fear " by Barry Glassner , also advertised on Moore 's website ) is that the constant bombardment with messages of fear can incite paranoia , which itself can lead to violent acts .	comes	6	0
388	”The extravagance and general profligacy which he scrupled not to lay to Mr Wickham 's charge , exceedingly shocked her ; the more so , as she could bring no proof of its injustice .	scrupled	7	0
1219	Just as he was finishing that , the phone went , but he let it ring while he maintained a moment 's respectful silence .	maintained	18	0
1897	I try to rise , but then fall back , paralysed by the cold and the realisation of my own wretched helplessness .	paralysed	10	0
1583	The stone was as warm as human flesh now , and there was a sort of glow that might have been light or just the stones soft heat , I dont know .	been	20	0
1160	The yellow stripes are high in protein , the green ones have vitamin B and C complexes , the little pink flowers contain wheatgerm extracts .	contain	22	0
1681	I guess , man , but be quick .	be	6	0
1179	Her glowering expression completed the imposing effect .	completed	3	0
558	She sidled up to me as I was scooping little round crackers and what appeared to be a baked cilantro cream dip onto a plate .	appeared	14	0
507	And me , I guess I was one more piece in their puzzle .	was	6	0
237	This sutra delved into some questions about the nature of the self , whether the self is a delusion , and how the clinging of self is a defilement .	is	16	0
1540	There was a wooden chair , where she sat me down and asked me to wait .	was	1	0
338	I 've visited plenty of farm-to-fork restaurants , and this one may be the best I 've seen at self-marketing .	be	12	0
55	Deployed against the warmongering , God-worshipping , capitalistic Germans , they are somehow taken prisoner ; Probably not , ” said Arthur , who wished he d never embarked on any of this .	wished	24	0
832	This is a faulty generalization .	is	1	0
336	It took me about thirty seconds to pick out the Charleston Chicken Sandwich : " grilled marinated free-range chicken breast on sourdough with melted havarti , romaine lettuce and cranberry mayonnaise " .	took	1	0
368	He added up the hours this would take him and the amount of wakefulness he would have to burn off upon returning , and he subtracted the total from the hours of night remaining until he had to get up and go to work , and he concluded that he was better off just sleeping until six and then , if need be , stopping at the ER on his way to work ;He eased the device out towards him and unscrewed the gaine .	subtracted	25	1
1703	I have to hurry , too !	have	1	0
820	Their chances are small , however , as their arguments rely on polemic , exaggeration and misrepresentation -- in other words , on the same techniques which they accuse Moore of using .	rely	10	0
239	Compassion and anger were the session 's topics .	's	6	0
1265	It vexed her to see him expose himself to such a man .	vexed	1	0
724	But . . . well , no one important ever disappears , so it does n't really matter , does it .” I could tell she was trying to remember whom she had known who had left , and failing .	tell	24	1
905	10 days are more than enough to give advance warning of a change in location or date , had the NRA really wanted to .	wanted	22	0
708	I assumed he was indisposed .” Kishori nodded in agreement .	was	3	0
163	Weizmann was an important figure in the negotiations with the British government that led to the Balfour Declaration of 1917 , supporting the idea of a Jewish national home” in Palestine that also respected the rights of existing non-Jewish people already living there .	respected	33	1
1216	Instead of conscience it is only your own wounded vanity that can sting you , for it alone , always and in everything , speaks with your mouth and dictates your actions . '	dictates	29	0
1083	However , to American companies already suffering financial setbacks , outdated machinery , and fiercecompetition , this lack of demand was an inconvenience they could not afford .	was	20	0
1859	Let s not schedule another one .	schedule	3	0
1808	The noblemen had free rein to create their own fiefdoms .	had	2	0
299	It was so secluded between cliffs that not many knew of it , even among the Laplanders themselves .	secluded	3	0
1354	…But , sir , this is an unusual situation .	is	5	0
501	The recycled air tasted sweet in my mouth , and all thoughts that crossed my mind were cheap metaphors about life-giving substances and how breathing was like sex , only better .	was	25	0
520	They did n't .” Tiffany , she looked at the captain , grinned and flipped her greasy brown locks over her shoulder .	did	1	0
576	I categorized them based on their appearances , hoping I 'd be able to pick them out of the crowd again later .	be	11	0
435	The speech which this violent man delivered to the notables astonished them even more than his appearance : " Not if you exclude the French , " said Doyle , trying to check his hunger from prompting him to pick up his bowl and drink .	astonished	10	0
1207	One effect that still lingered though , was his joy at being back .	lingered	4	0
1176	She had the look of every leader she had ever known .	had	1	0
1796	The Byzantine Empire and the Coming of Christianity The Romans ruled a pagan empire , but the Aegean had an important influence on the early development of Christianity .	had	18	0
1653	I could n't tell what the thoughtful look on her face meant .	meant	11	0
588	If the barkeep was any indication , I suspected similarly high-class robots fulfilled other positions on the ship .	was	3	0
449	My friend and I were just contemplating the meaning of life . '	contemplating	6	0
260	By 1946 , Jews owned only 7 percent of Palestine , but the perceived threat of displacement was widespread among Arabs .	was	17	0
754	I was discouraged and frustrated .	discouraged	2	0
404	Instinct had not belied him ; he had chosen well .	belied	3	0
197	You did bring it I trust ?	trust	5	0
775	I 've been having headaches .” It was a lie , but we needed information .	having	3	0
114	Moriah , on which it stood , where Abraham was called to sacrifice his son Isaac .	stood	5	0
1564	I mean , where do the dryads fit in a place like this ?”If the tree isnt around , the dryad isnt around .	mean	1	0
276	However , even these revisionists agree that the Jews had not intended to evict Muslims from Palestine .	agree	5	0
1495	It would be a great help to us .”The little man drew a few loud breaths that died in the wooden rooms tight air .	be	2	0
1450	Setting an arm on my shoulder , he said , Nathan , what you see here might be frightening , but those things you saw are people just like you .	be	17	0
51	Crawling along on his hands and knees he followed the feedline to the point where it connected with the ship .	connected	16	0
72	Zaphod hated his voice .	hated	1	0
117	The Temple and royal palace were adorned with gold and ivory from Africa and with cedar from Lebanon ; the beauties and glories of Jerusalem under Solomon have captivated readers of the Bible for almost 3 ,000 years .	adorned	6	0
1341	I watched them through the crush of dancers as they squeezed along the wall , and the feeling came to me that something was very wrong .	was	23	0
864	This is plausible -- but entirely irrelevant for the movie , which already makes it quite clear that a background check is being performed .	is	1	0
230	She said philosophy and epistemology were doing it right : looking at experiences from the inside .	were	5	0
735	The eleventh of a month or the seventeenth , whether it 's Wednesday or Sunday , summer back on Earth or winter , it does n't affect us here .” Tiffany nodded , but Kishori spoke before the other woman could .	affect	26	0
1229	What are you armed with ?	armed	3	0
1489	Are …look , are they as bad as people in my world think they are ?”I dont know .	think	12	0
806	In her hands was a bottle .	was	3	0
1440	Leaning from the rough-hewn window of one building on our right was something with long , green hair draped across the seven gangly arms hanging from its windowsill .	was	11	0
1597	When she didnt move , I knelt down and put a hand to her brow .	put	9	1
1044	Although for other cities this would simply be a minor economic setback , for the people of Youngstown and the surrounding area , it meant disaster .	be	7	0
1512	Inside , the entrance room was hung with bright silks and scattered with velvet cushions .	hung	6	0
1698	I thought that my odds were better on the dance floor .	thought	1	0
555	Sure , the ship was spacious .	was	4	0
33	By an extraordinary coincidence , the following day there were two reports in the paper , one concerning the most astonishing incidents with a flying saucer , and the other about a series of unseemly riots in pubs .	concerning	17	0
567	I 'm Sarah , and this is Alexis—you must be the new pickup .” She looked me over approvingly .	is	6	0
1178	At six foot two , she stood a full head taller than even her Arrallin first officer .	stood	6	0
360	His concern made me feel as if I had just stepped off a boat and the ground was wobbling under my feet .	wobbling	18	0
739	Or where he went .” Zheng looked thoughtful .	looked	6	0
1135	With so much regional tension , it became very hard for workers to unite under a common cause , even one that wouldsave their jobs and their futures .	unite	13	1
996	That 's because they know all too well that Moore is correct : The United States have a far greater homicide rate ( both gun- and non-gun ) than most other first world countries .	's	1	0
655	He did n't share how he knew exactly where the wrecks were , or why he saved some people but not others .	were	11	0
329	Our cuisine salutes our love of Southern traditions at the table , but like the good people of Asheville , marches to its own drum .	salutes	2	0
846	Americans were gloating over this demented corpse show : " They squealed like little piggies too , so you 'll have to make do with 'oink , oink , squeeeeeeeallll ' for their last words .	gloating	2	0
